,ID,Video Title,Views,Likes,isClickbait,image_path,processed_title,title_vector
130,0SLgKlJVD28,All About Tha (BOOM!) Adam Cole AEW Entrance Theme  AEW Music,329106,15898,no,/content/thumbnails/0SLgKlJVD28___All About Tha (BOOM!) Adam Cole AEW Entrance Theme  AEW Music.jpg,"['all', 'about', 'tha', '(', 'boom', '!', ')', 'adam', 'cole', 'aew', 'entranc', 'theme', 'aew', 'music']","[ 1.22730897e-04  2.45136535e-03 -8.24239512e-04 -9.43356135e-04
  2.31100875e-03 -5.35665778e-03 -1.00881176e-03  2.10381229e-03
 -3.92500963e-03 -2.49558478e-03 -1.87440787e-03 -4.80770320e-03
  4.50245396e-04  9.18268634e-04  8.41785572e-04 -2.74465582e-03
  1.93503627e-03 -1.62760931e-04 -3.32618016e-03 -5.26481820e-03
  1.84279284e-03 -8.93132645e-04  2.00219825e-03 -1.69561896e-03
  2.66744290e-04 -4.41446947e-03 -1.57332921e-03 -1.95067585e-03
 -1.68381177e-03  4.10575740e-04  1.70766760e-03 -2.14092503e-03
  8.71018798e-04 -5.07397857e-03  4.77049878e-04 -2.88113893e-04
 -1.24674046e-03 -5.29538142e-04  1.58462697e-03 -1.21149921e-03
 -2.18256449e-04 -3.27133061e-03 -2.23187823e-03  1.24702766e-03
  8.04744486e-04  5.17098175e-04 -1.77933683e-03  1.56985072e-03
  3.78721906e-03  1.17964891e-03 -1.32389832e-03 -2.20113364e-03
 -1.86668779e-03  1.03016046e-03 -2.62934878e-03  1.70142186e-04
  3.96081479e-04 -2.05131085e-03  2.78085674e-04  3.53049138e-03
  2.76494422e-03  1.92925741e-03 -8.08937359e-04 -3.61148937e-04
 -3.26224673e-03  3.15644382e-03  2.28983886e-03  2.51878309e-03
 -4.34655463e-03  4.42255475e-03 -6.43329287e-04 -1.78504549e-03
  4.52808058e-03 -1.76475139e-03 -9.97628318e-04  1.53966493e-03
 -9.48679983e-04  1.52022135e-03 -9.16434859e-04  3.21802829e-04
 -2.11508130e-03 -4.43479134e-04 -2.48738914e-03  3.56350164e-03
 -8.10186670e-04 -1.14394716e-04  2.16307424e-04  1.12535246e-03
  5.01461048e-03 -2.07442122e-06 -7.61024537e-04 -1.50151551e-03
  1.94596767e-03 -3.34296114e-04  1.07848016e-03  4.14415915e-03
  3.79557314e-04 -1.80878513e-03 -1.99779379e-03  8.48245749e-04]"
151,3Fus4Xb_TLg,The Wheel Of Time  Official Teaser Trailer  Prime Video,4457949,61444,no,/content/thumbnails/3Fus4Xb_TLg___The Wheel Of Time  Official Teaser Trailer  Prime Video.jpg,"['the', 'wheel', 'of', 'time', 'offici', 'teaser', 'trailer', 'prime', 'video']","[ 2.2324091e-03  9.6771243e-04  7.9576363e-04  3.5101487e-04
  2.9339606e-03 -5.5859808e-04  2.4088882e-03  6.4476780e-03
  1.7084349e-03 -3.9551859e-03  3.9533034e-04 -5.7046344e-03
 -6.7312848e-03 -5.2588660e-04  1.2190829e-03  1.1616214e-03
  3.0503902e-03  2.2417793e-04  1.6323442e-03 -3.9624060e-03
 -1.1202856e-03  4.1637649e-03 -5.7448656e-04 -7.9657073e-04
 -2.5173184e-04  6.8622886e-04 -3.8054469e-03 -1.0229767e-03
  2.7336020e-04 -1.1386834e-03  1.4720556e-03  2.3941282e-04
  3.7173873e-03 -2.1245761e-03 -2.5600877e-03  1.1954451e-03
  6.5467798e-04 -3.1058970e-03 -7.3001173e-04 -3.6432797e-03
  2.9562477e-03 -1.5856622e-03  3.1229146e-03 -1.7850711e-03
 -2.8783348e-04  2.6483266e-03 -2.1419260e-03 -3.0395638e-03
 -1.2304385e-03 -2.6472879e-04 -7.9613365e-04 -2.7556377e-03
 -3.9177449e-04  7.6668191e-04 -1.9406606e-03  2.7898252e-03
  1.0514625e-03  1.4872919e-04 -1.0184054e-03  3.0683058e-03
 -2.5391107e-04  4.3487569e-04  2.6849228e-05  1.4088101e-03
 -2.4988251e-03  2.3071996e-03 -1.5431552e-03  7.7024038e-04
 -3.5173073e-03  4.2663154e-04 -2.4297603e-03 -1.9674102e-04
  5.5860854e-03  8.4767723e-04  3.4426819e-03  6.2794941e-05
  3.6177561e-03 -1.2634336e-03 -2.0557644e-03  2.1598157e-03
 -1.4187271e-03 -1.8059803e-03 -1.8161616e-03  5.9835697e-03
 -4.2711738e-03  3.3576691e-03  2.2351413e-03  2.0324867e-03
 -2.4425739e-04 -1.7447392e-03  3.1203132e-03  3.4483795e-03
  2.1791654e-03  5.3523784e-04  2.5938356e-03  5.0879316e-03
 -9.7878999e-04 -1.7492231e-03  1.3784594e-03  2.8268406e-03]"
103,vHuFizITMdA,Turning cotton balls into cotton candy,1609573,131024,no,/content/thumbnails/vHuFizITMdA___Turning cotton balls into cotton candy.jpg,"['turn', 'cotton', 'ball', 'cotton', 'candi']","[-3.51835217e-04  3.69825261e-03 -1.43635552e-03  2.06874596e-04
  2.36902828e-03 -2.69998331e-03  5.85539441e-04  3.36058997e-03
  6.24870881e-06  1.57604553e-03 -2.40636669e-04  1.43854669e-03
  1.07447246e-04 -2.93689454e-03 -2.96313176e-03 -8.00232228e-04
  3.02768778e-04  1.63714564e-03 -2.65080489e-05  1.96831371e-03
  5.04411990e-03 -3.11264326e-03 -2.71184363e-05  1.84887671e-03
  2.70974683e-03 -1.41148455e-03  3.04481527e-03  2.90629873e-03
  2.27232859e-03 -2.25808728e-03 -2.22197385e-03  1.67058746e-03
  1.78239087e-03  4.34436835e-03 -1.90661100e-04 -2.17399473e-04
 -2.03667581e-03 -2.23833878e-04  6.36217301e-04  2.76358938e-03
  1.52772875e-04 -2.14031269e-03 -2.72957492e-03  2.16873223e-03
  4.56550065e-03  4.65423753e-03  3.84069839e-03 -1.83012127e-03
  1.43418531e-03  5.74622420e-04  6.56818599e-03 -4.24859161e-03
 -3.79296253e-03  8.02708964e-04  6.51274109e-03 -1.96197862e-03
 -3.95251531e-03  3.59989633e-03 -4.37354669e-03  8.90944735e-04
  2.33851722e-04 -8.73883982e-05 -5.08479122e-03 -2.84971809e-03
 -4.89092991e-03  8.74974125e-04 -5.31912409e-03  2.83963513e-03
  2.40768219e-04 -5.16251021e-04  5.84136869e-04 -4.05542878e-03
 -4.66457946e-04 -7.06991274e-03  1.73193123e-03 -8.92053533e-04
 -5.13155665e-03 -1.67677121e-03 -4.30627819e-03  5.75295324e-03
 -6.16458338e-03  2.76477821e-03  2.82284513e-04 -2.15652632e-03
  4.91150073e-04  1.32134126e-03 -1.20794156e-03  5.08681778e-03
  2.07722886e-03  1.52011425e-03  1.36839657e-03  2.71390338e-04
 -2.71040248e-03  2.65871803e-03 -5.57687948e-04 -2.82308017e-03
  1.25409500e-03 -2.92572367e-04  9.68701206e-04 -1.64302136e-03]"
99,EgkUEKt_qmA,APEX LEGENDS MAKES NO SENSE 3,338383,23061,no,/content/thumbnails/EgkUEKt_qmA___APEX LEGENDS MAKES NO SENSE 3.jpg,"['apex', 'legend', 'make', 'no', 'sens', '3']","[ 0.00179391  0.0041509  -0.00284645  0.00401783  0.00260132 -0.00065971
  0.0009521  -0.00336552 -0.00220498  0.00070261 -0.00061232 -0.00022492
  0.00206476 -0.00188824  0.00375361 -0.00354801 -0.00133233 -0.00394409
  0.00134539 -0.0009589   0.00381568  0.00074317  0.00024679 -0.0009454
  0.00318124  0.00334044 -0.00068219  0.00095154  0.0021633   0.0005123
  0.00063919  0.00076651  0.00025971 -0.00317643  0.0015703   0.00411097
 -0.00298364  0.00173374 -0.00485818  0.00031215 -0.00238178 -0.00164267
  0.00045548 -0.00152284  0.00084229 -0.00522898 -0.00051755  0.00441355
  0.00179297  0.00434226 -0.00317686 -0.00175159 -0.00172292  0.00268845
 -0.00338455 -0.00053932 -0.00053809 -0.00298898 -0.00055643  0.0008528
  0.00249251  0.00340906  0.00460012  0.00148332 -0.00022448  0.00232105
  0.00289712  0.00333676 -0.00196027  0.00034785  0.00121157 -0.00023382
 -0.00315989 -0.00229221  0.00271186  0.00258665 -0.00038846  0.00193591
  0.00014765  0.00248031 -0.00139108 -0.00221463 -0.00637152  0.00436085
  0.00291342 -0.0018085   0.00558532 -0.00034413  0.00131255  0.00226635
  0.00647431  0.00176992  0.00027431 -0.00159331  0.00016803 -0.00174374
  0.0045597  -0.00649492  0.00508418 -0.00195291]"
116,ccqvF4USYxw,Costa Rica vs. Mxico 0-1  Rumbo al Mundial  Telemundo Deportes,166483,1276,no,/content/thumbnails/ccqvF4USYxw___Costa Rica vs. Mxico 0-1  Rumbo al Mundial  Telemundo Deportes.jpg,"['costa', 'rica', 'vs.', 'mxico', '0-1', 'rumbo', 'al', 'mundial', 'telemundo', 'deport']","[-1.7207100e-03  3.2702715e-03  2.2491340e-03 -7.6807512e-04
  6.6498667e-04 -8.6475926e-04  1.5952311e-03 -5.7183068e-05
 -1.1823007e-03 -3.4602028e-03  3.1140295e-03 -2.7021286e-03
 -1.1878697e-03 -1.3379790e-04  1.7249282e-05 -2.0325396e-03
  2.0225011e-03  1.5362811e-03 -1.5601597e-03 -1.5480221e-03
 -1.6230540e-03  2.7197930e-03 -1.3527974e-03 -1.8460108e-03
  2.5724091e-03  5.7905802e-04 -1.4475679e-03  2.4479167e-03
 -3.0545783e-04 -3.2448745e-03  1.5556382e-03 -2.4542236e-04
  1.4712119e-03  1.4260398e-03  7.1434211e-04 -6.4455281e-04
  4.5041936e-03  8.0020929e-04 -1.6802367e-03 -1.6427453e-03
 -3.6113801e-05 -2.6847406e-03  4.3964973e-03  1.1290442e-03
 -1.0799352e-03  1.2451848e-03 -2.6168213e-03 -2.0819327e-03
  2.4588977e-03  1.3097792e-03 -1.0502014e-03 -1.9824277e-03
 -1.8713567e-03 -7.9990306e-04 -4.5010657e-04  2.5293077e-03
  3.1143588e-03  1.7826606e-03 -2.1928581e-03 -2.2586831e-03
 -2.9835786e-04  1.4118536e-03  4.2555845e-04  3.3138107e-04
 -2.9533110e-03  3.6862057e-03  5.4549356e-04  2.2978289e-03
 -1.3188845e-03 -1.1750301e-03  9.8767178e-04  1.7563652e-03
  1.5908203e-03  8.5351634e-04  7.4599969e-04 -8.0269261e-04
  2.4927242e-03  1.8839620e-03  1.1515629e-03  9.8030479e-04
 -9.0536597e-04  1.2180642e-03 -3.0859921e-03  9.1499853e-04
  2.9324673e-03 -1.6519818e-03 -4.6466170e-03 -2.3870370e-03
 -3.1167612e-04  2.3378807e-03 -2.3710942e-04  2.5860901e-04
  7.7874132e-04 -1.5607097e-03 -8.0845773e-04  1.4989031e-03
 -1.0864686e-03 -1.6928368e-03  4.7259741e-03  2.7837008e-03]"
87,7Z0qOH9zqoU,10 Richest People Who Now Work Normal Jobs,7453774,26970,yes,/content/thumbnails/7Z0qOH9zqoU___10 Richest People Who Now Work Normal Jobs.jpg,"['10', 'richest', 'peopl', 'who', 'now', 'work', 'normal', 'job']","[ 4.80392482e-03 -4.86078556e-04 -2.32422352e-03 -2.84556043e-03
 -2.71815737e-03 -3.84730962e-03 -5.26797201e-04  4.91542183e-03
 -6.72089693e-04 -2.76006572e-03 -1.43730082e-03 -1.76213752e-03
 -2.17459979e-04  3.41070793e-03 -1.63043151e-04 -1.02512073e-03
 -1.88082876e-03 -2.80807307e-03  1.36325322e-03 -3.73376627e-03
 -1.19334320e-04 -2.01199413e-03 -1.03149039e-03 -3.25476285e-03
 -5.72971953e-03 -4.08524531e-04  2.00194865e-03  3.63407198e-05
 -6.08920585e-04 -1.08608860e-04  3.00717796e-03  1.03223138e-04
  8.41250992e-04 -1.12569344e-03  1.18917937e-03 -2.19513255e-04
  3.76678561e-03 -1.36754406e-03 -3.32020409e-03 -6.09092135e-03
 -5.79415541e-03 -2.17432342e-03 -2.88983574e-06  3.67428176e-04
  3.07653565e-03  2.19192472e-03  4.48522682e-04  5.12380968e-04
 -1.14467065e-03  3.85607476e-04 -1.28121441e-03  1.68001279e-04
 -3.57173709e-03 -2.09674909e-04  5.87670365e-05  1.95666030e-03
  1.05788279e-03 -1.57114491e-03 -3.31987697e-03 -2.63552414e-03
  1.07981148e-03  9.39578924e-04 -8.20212648e-04 -6.12599368e-04
 -4.75471327e-03 -2.98563304e-04  1.45924115e-03  7.64972880e-04
 -8.13818129e-04 -3.08691734e-03 -2.03937571e-03  2.94378819e-03
  1.23074418e-03 -1.59621891e-03 -1.63247250e-03 -9.83856386e-04
  3.65119008e-03  9.91623616e-04  2.11873744e-03  1.04447373e-03
 -1.15315220e-03 -7.76977162e-04 -6.08834345e-03  8.17649940e-04
  2.47769547e-03 -3.48955044e-03 -3.67772602e-03  1.22067686e-04
  3.94111359e-03  2.67444598e-03  2.34050862e-03  2.22258689e-03
  2.15628999e-03  5.08382684e-04  6.14190591e-04  4.43584658e-03
 -7.76357134e-04  7.79757276e-04 -5.54115395e-04 -1.55078189e-03]"
74,k1TkanTFMYc,CRAZY Roller Coasters YOU WONT BELIEVE EXIST !,14056313,100767,yes,/content/thumbnails/k1TkanTFMYc___CRAZY Roller Coasters YOU WONT BELIEVE EXIST !.jpg,"['crazi', 'roller', 'coaster', 'you', 'wont', 'believ', 'exist', '!']","[ 1.8865986e-03  8.4308907e-04  1.5519990e-03  2.4530734e-03
 -2.5660964e-03 -1.0198415e-03  2.7466738e-03  4.0772250e-03
 -2.1575640e-03  9.2916528e-04  4.2595407e-03 -5.6992297e-04
  3.0993314e-03  1.4296989e-04 -3.8622001e-03 -1.9299388e-03
  5.2620261e-03 -2.0345009e-04 -4.2962767e-03 -3.8615507e-03
  2.1273480e-04  1.9002703e-03 -1.2601840e-03 -3.3730073e-03
  2.4131965e-04 -9.0165297e-05 -2.6252253e-03  9.5163425e-04
 -1.7090128e-03  2.3296564e-03  7.2544650e-04  3.5761066e-03
 -3.6930945e-04 -5.8427341e-03 -1.3477507e-03  1.5383174e-03
  6.8026804e-04 -1.4591529e-03 -2.0780789e-03 -4.6433089e-03
  1.5197537e-03 -2.8497099e-03 -2.8401976e-03  1.2443843e-03
  4.4115350e-04 -3.2826399e-03 -2.5329078e-03 -2.7767825e-04
  2.2318026e-03  2.0249835e-03 -1.0658199e-03 -2.2293434e-03
 -1.0255442e-03 -5.0364673e-04  9.7859302e-06  1.1132868e-03
 -1.4861187e-03 -4.2364188e-04 -1.3043582e-03  5.1973877e-03
  5.3622448e-03 -2.8891650e-03  2.5325029e-03 -5.6684681e-04
 -1.7678367e-03 -6.0505286e-04  1.5317404e-03  1.6368621e-03
 -4.4328803e-03 -2.6335951e-04 -2.0776014e-04  1.2368581e-03
 -9.8097058e-05 -2.4004290e-03 -1.9479077e-05  4.1019381e-04
 -1.8628892e-03 -6.5714994e-04 -2.2472087e-03  2.2498067e-03
 -3.7234809e-04  9.1938855e-04 -4.0903110e-03  1.3256517e-03
 -1.7314692e-03 -8.3751685e-04  3.7063332e-03  4.5209704e-03
  1.1485046e-03  2.9708906e-03  1.4268102e-03 -1.0114958e-03
  4.6206657e-03  5.8856453e-03  2.8908628e-03  1.6318979e-03
 -1.2790036e-03  8.2390360e-04  1.1710295e-03 -2.2604535e-03]"
121,5wvATZb7-Eo,Exclusive Images of deserted Kabul airport hours after US withdrawal  FRANCE 24 English,781701,6179,no,/content/thumbnails/5wvATZb7-Eo___Exclusive Images of deserted Kabul airport hours after US withdrawal  FRANCE 24 English.jpg,"['exclus', 'imag', 'desert', 'kabul', 'airport', 'hour', 'us', 'withdraw', 'franc', '24', 'english']","[ 3.7201421e-04 -2.3339859e-03  1.0593861e-03 -4.5406737e-04
 -1.8718117e-03 -1.9830505e-03  1.7670054e-03  2.2325208e-03
 -2.9724769e-03 -1.3587330e-03 -3.3699346e-03  7.2084571e-04
  3.8775604e-04  2.4502302e-04 -3.9081351e-04 -1.1947599e-03
  5.1376229e-04  6.6313113e-04  6.0927207e-05 -1.4580607e-03
 -7.1972160e-04 -4.2882739e-04 -8.8305322e-05  2.5562423e-03
 -3.0174628e-03 -1.7879993e-03 -1.8903796e-03 -1.3308489e-03
  1.9389378e-04 -5.0796237e-04  4.8990998e-05 -1.9581856e-03
  1.3182778e-04 -9.8447967e-04 -2.4062337e-03  3.7177885e-03
 -1.7174464e-03 -1.5257533e-03 -1.4946311e-03 -1.6512190e-03
  1.2572471e-03 -3.0507534e-03 -2.2020568e-03 -4.6726842e-03
  9.6678879e-04 -2.4323827e-03  1.5377550e-03  1.0412285e-03
  5.4986831e-03 -1.5393242e-03 -1.5096489e-03 -1.3884286e-03
 -3.5732443e-04 -3.0357810e-04  1.8700239e-03  2.6704925e-03
 -7.2207131e-06 -9.5066504e-04  2.2249534e-03 -2.6019171e-03
 -2.3750898e-03  2.6154444e-03  1.5774691e-03 -2.6159419e-04
 -1.5878972e-03  9.7739242e-04 -2.0303775e-03  2.4362912e-03
 -8.2559374e-05  1.4488875e-03  4.3520983e-03  9.5418078e-04
  2.0366407e-03  6.1964517e-04  3.9485032e-03  2.7315572e-03
 -1.3242754e-03  3.2527119e-04 -5.9299578e-04 -2.4631342e-03
  2.0954811e-03 -2.5962589e-03 -1.0930550e-03  9.5185306e-04
 -2.8267747e-03  1.8496449e-03  1.1617732e-03  1.6820747e-03
 -1.3603306e-03 -8.6025283e-04  2.5056649e-04 -7.8393181e-04
 -1.3352960e-04  8.0916099e-04  4.8291716e-03  3.2407438e-04
 -2.3297986e-03  1.6509575e-03 -9.4728038e-04 -2.1083003e-04]"
196,AjqBXAFlrTc,How Rickson Gracie Learned to Overcome Fear,471265,13724,no,/content/thumbnails/AjqBXAFlrTc___How Rickson Gracie Learned to Overcome Fear.jpg,"['how', 'rickson', 'graci', 'learn', 'overcom', 'fear']","[-1.62073597e-03  2.55235028e-03  4.40094620e-04  1.61533325e-03
 -2.27312022e-03 -4.68831835e-03 -1.74552586e-03 -1.24566176e-03
 -2.38560862e-03  8.21715046e-04 -1.01863022e-03  3.31375352e-03
  2.54741870e-03 -1.04562147e-04 -1.32467307e-03 -1.00038981e-03
  2.16906425e-03  3.25779524e-03 -2.74031609e-03 -5.49612893e-03
  2.97302124e-03 -3.86117189e-03  3.00768879e-03  8.96996295e-04
 -1.64711999e-03 -1.24942439e-04 -2.80827913e-03 -4.96366469e-04
 -4.31965711e-03 -2.40704417e-03  1.85853650e-03  1.82344078e-03
  7.80368922e-04 -3.54724401e-03 -6.43939758e-03  2.68470868e-03
 -6.46498404e-04  8.70097603e-04 -2.75861751e-03 -3.48699023e-03
 -3.49024334e-03 -3.10150511e-03 -9.43417617e-05 -4.42741113e-03
  6.40297600e-04 -5.33138867e-04  4.91032330e-03  3.56892735e-04
 -1.20775471e-03  1.42820401e-03 -1.14354095e-03 -2.71520391e-03
 -1.87107187e-03 -9.08070069e-04  3.95684456e-03  7.97438249e-03
 -1.39029941e-03  1.08741515e-03 -3.80278565e-03 -1.55127782e-03
 -1.61962339e-03  3.07111745e-03 -3.14263016e-04 -9.26552093e-05
  2.39541032e-03  3.42165091e-04  1.05658290e-03  2.11814957e-04
  1.00946134e-04  3.57824448e-03 -1.64029363e-03 -9.49930865e-04
  8.41966073e-04  2.31263530e-03 -3.88826057e-03  2.00259476e-03
 -1.16080570e-03 -1.67694467e-03 -1.30705989e-03 -6.65145228e-04
  4.07759286e-03 -4.25617397e-03 -2.69776047e-03  2.41812831e-03
  1.54830643e-03  1.67286373e-04 -2.16205604e-03  3.59210721e-03
 -3.74279567e-03 -2.54772720e-03  4.29728581e-03 -2.16557574e-03
 -2.53042625e-03  5.21949818e-03  1.23960664e-04  2.85935332e-03
 -1.12406246e-03  2.83474132e-04 -4.76498390e-04 -2.65594549e-03]"
20,7oH9IvIhQi0,DMing 100 YouTubers Asking For A Dare! (i regret this),1291272,105966,yes,/content/thumbnails/7oH9IvIhQi0___DMing 100 YouTubers Asking For A Dare! (i regret this).jpg,"['dming', '100', 'youtub', 'ask', 'for', 'a', 'dare', '!', '(', 'regret', ')']","[-6.2726776e-04  4.2069284e-03 -4.1303886e-04 -1.0236957e-03
  2.4688917e-03 -2.4025412e-03 -3.2340173e-04  4.6217055e-03
 -3.4373239e-04 -4.3890765e-04 -5.5070134e-04 -5.2505438e-03
  1.4280911e-03  4.7839019e-03  4.3607485e-03 -3.3176423e-04
  2.3492640e-03  2.5826753e-03 -5.4187101e-04 -4.9695875e-03
  1.6578104e-03 -1.0593265e-03  3.3461598e-03 -2.7312839e-03
  2.2278150e-04 -4.9861282e-04 -1.8074202e-04 -1.2531192e-03
 -2.6913223e-04 -1.3266829e-03  6.5306394e-04  1.4565594e-03
  3.1917130e-03 -2.2136627e-03 -1.6183589e-03  2.9382103e-03
  5.5929475e-05 -8.4045867e-04 -5.0463546e-03  5.2477379e-04
 -5.3597200e-03  1.9240041e-03 -2.6984809e-03 -3.0252279e-05
 -9.5235236e-04 -3.3226630e-04 -2.0192547e-03  3.2275356e-03
  2.1205216e-03  4.3196265e-05 -7.0601632e-04 -1.7869093e-03
 -1.2362500e-03 -5.8721582e-04 -3.2120987e-04  5.2913866e-04
  2.4966022e-03 -1.7141654e-03 -2.0351990e-03 -8.0050802e-04
  8.4923842e-04  1.4187874e-04 -1.5801576e-03  6.4008089e-04
 -3.9011003e-03  2.5346063e-03  1.2881317e-03  2.6840451e-03
 -1.5686478e-03  2.5574274e-03  1.6730003e-03 -1.0057379e-03
  1.7187797e-03  3.4212752e-03  1.4059464e-03 -1.8802844e-03
  2.6741677e-03 -9.2026795e-04 -1.1923410e-03  2.2670953e-03
 -2.5847552e-03  1.4111507e-03 -7.8155386e-04 -1.0859137e-04
 -4.8874586e-05  2.0385966e-04  1.3314039e-03  1.1278253e-04
  3.6486632e-03 -9.4192656e-04  1.0918125e-03  3.4278634e-03
  3.1234676e-03 -2.7656386e-05  3.8330460e-03  2.6361644e-03
  8.1744080e-04 -2.5637562e-03  1.4972653e-03 -8.7556771e-05]"
188,HpvHiNf8z3w,Official Moving Day!,656606,41401,no,/content/thumbnails/HpvHiNf8z3w___Official Moving Day!.jpg,"['offici', 'move', 'day', '!']","[ 5.05495700e-06  8.93978169e-04  5.35588898e-03 -7.65279168e-04
 -4.18526586e-03 -1.77182932e-03  5.57918800e-04  7.30742048e-03
 -6.26828987e-05 -2.35594972e-03 -1.48013432e-03 -5.05683245e-03
 -7.38498941e-03  4.10186499e-03 -2.22597155e-05 -5.11866808e-03
 -1.90303102e-03  4.82392497e-04 -1.99713046e-03 -6.46878872e-03
  4.57101502e-03  4.20083990e-03  6.51319278e-03  4.09401080e-04
 -2.11779261e-04 -1.21653988e-03 -4.31464287e-03 -8.04406358e-04
  5.67550305e-05 -7.45496363e-04 -5.63410111e-03  4.72127600e-03
  2.48671416e-03 -2.94848764e-03 -3.13006528e-03 -2.80520343e-03
 -3.09645804e-03 -8.07613041e-03 -1.38707226e-03 -1.51769165e-03
 -6.65109698e-03  4.60656732e-03 -7.24117737e-04 -4.19280957e-03
  2.19122681e-04 -1.01813511e-03 -3.29523021e-03 -3.38307116e-04
  3.17401113e-03  5.72644640e-03  7.84746371e-04 -4.31541540e-03
 -3.30336345e-03 -2.51819775e-03  1.27026113e-04 -4.10718797e-03
 -1.17699034e-03 -2.14491133e-03 -1.66711095e-03  6.75668661e-03
 -1.08389875e-04 -1.43433514e-04  3.37405317e-03 -2.20518908e-03
 -1.89162546e-03  2.75631016e-03  2.44572386e-03  3.08330823e-03
 -4.99373116e-03  2.20267149e-03  4.80244495e-03  1.47980172e-04
  1.24087080e-03 -3.49252438e-03  1.50569470e-03  3.71470209e-03
  2.84185447e-03 -1.15736446e-03 -4.73232334e-03 -1.16316846e-03
 -3.98220681e-03  3.28159379e-03 -1.61749264e-03  2.26379954e-03
  7.98560563e-04 -1.82749750e-03  5.40084578e-03  8.51801538e-04
 -2.00143247e-03  5.19142300e-03  3.47220339e-03 -3.37752071e-03
 -1.29494304e-03 -3.52982292e-03  5.59928315e-03  2.97408178e-03
  1.91041245e-03 -4.58208378e-05  4.95746033e-04  4.50984202e-03]"
71,xQQa_pif6uc,UNIQUE THINGS You Have to SEE TO BELIEVE,17865,2106,yes,/content/thumbnails/xQQa_pif6uc___UNIQUE THINGS You Have to SEE TO BELIEVE.jpg,"['uniqu', 'thing', 'you', 'have', 'see', 'to', 'believ']","[ 5.8330144e-03 -1.2612728e-03 -9.9806522e-04 -1.6059084e-03
  3.4429427e-04  5.7568133e-05 -5.9915441e-05  4.7840276e-03
 -3.5256147e-03 -3.6793316e-04  1.7905947e-03 -1.1897526e-03
  3.0296983e-03 -1.6853735e-03 -7.9647131e-04  4.3073058e-04
  2.1306716e-03 -2.0062930e-03 -3.6652123e-03 -8.4836707e-03
  1.6890828e-03 -2.3616527e-03 -2.5091458e-03 -5.9040138e-03
 -4.2023519e-03 -6.9330365e-04  2.4454654e-04 -2.7952811e-03
 -2.2258523e-03  2.8040633e-04 -2.1506667e-05  2.0756109e-03
 -1.1416363e-03 -1.2436889e-03 -1.4124031e-03  1.3478472e-03
  7.0424826e-04 -3.4927761e-03 -1.5452419e-03  1.0482391e-03
  2.9440031e-03 -2.6234419e-03 -6.8369886e-04 -1.0867864e-04
  1.6073274e-03 -1.6210360e-03 -9.9939050e-04 -1.4751398e-03
  1.8831977e-03  1.8938929e-03 -2.6051004e-03 -3.4820379e-03
 -4.3117730e-03 -2.7981229e-04 -2.7806463e-03  4.0644687e-03
 -3.5420570e-03  2.5009569e-03  8.5393433e-04  2.8596048e-03
  2.6221147e-03 -1.8260253e-03 -5.2012980e-04  2.8217903e-03
 -5.6531531e-04  1.9347554e-03 -3.0630624e-03 -4.7573747e-04
 -1.3523143e-03 -4.1556382e-03  1.9539329e-03  1.5320869e-03
  2.0548846e-03 -1.9879357e-03 -8.7510102e-04  7.5199868e-04
  8.3424349e-04  2.0627465e-04  3.3860811e-04  1.4384517e-03
  2.1163183e-03 -1.3946824e-03 -3.2111406e-03  3.9377068e-03
 -9.4807200e-04  2.0166746e-04  2.6101524e-03  5.2401708e-03
  2.6399982e-03 -5.2296271e-04  2.4550201e-03  3.2575836e-03
 -4.6320472e-04  3.5344325e-03  1.1355573e-03 -4.3039437e-04
  3.5988444e-03 -2.6121677e-03 -3.6953684e-04 -2.2828537e-03]"
